split,split_index,order_idx,Id,Title,Description,Download_link,ECR,video_path
test,986,4929,8f7a06712cb0f55dae6870cd3e29f959,Teen pregnancies for the win! TOO EASY babyloudly crying face  comedy,,https://cf-st.sc-cdn.net/d/u7UBAHYzGS9k81X18HHcy.1034.IRZXSOY?mo=GkgaDRoAGgAyAQRIAlAuYAGiATYIiggSJAoiIAFKHgoZTCkkHSAaHBsWLRsfLDgUJSYaEjAfGRMhIxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.7921502641361768,official_balanced_5000_videos/8f7a06712cb0f55dae6870cd3e29f959.mp4
test,987,4931,71cb6b593fe5c6880abb938e4f164a4b,,No way that actually just happened ,https://cf-st.sc-cdn.net/d/UjkrpSo8lRUAyvSjmQDbN.1034.IRZXSOY?mo=GlAaDRoAGgAyAQRIAlAuYAGiAT4IiggSLAoqIAFKJgohPRkVGhoVFxIUIRESEBIcISYcJCAYIi0nNEtHTFg-SE9GEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.6662023087458423,official_balanced_5000_videos/71cb6b593fe5c6880abb938e4f164a4b.mp4
test,988,4936,84e30c45bdefb912ba751905321609bc,,Like legit it's wild! ,https://cf-st.sc-cdn.net/d/JvpzYSBUqffqvTTCnRE59.1034.IRZXSOY?mo=Gj8aDRoAGgAyAQRIA1AuYAGiAS0IiggSGwoZIAFKFQoQUSQ5PDczOTA5KjEsKy84KhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.0563412248092349,official_balanced_5000_videos/84e30c45bdefb912ba751905321609bc.mp4
test,989,4938,087df5e457e23000009737c72a51e4ac,,Lol I forgot my sweater so just the sweats I guess ,https://cf-st.sc-cdn.net/a/LOWqf66SZESJy4uVMPIVq.1034.IRZXSOY?mo=GkAaDRoAGgAyAQFIBFAuYAGiAS4IiggSHAoaIAFKEQoMQyFAOy8mJCIpKCglEPQDWgMQtUIiCxIAKgdJUlpYU09Z&uc=46,0.3945685775777734,official_balanced_5000_videos/087df5e457e23000009737c72a51e4ac.mp4
test,990,4945,018bbf22b5de2c5af99caccbb01f550c,,,https://cf-st.sc-cdn.net/d/pC3hpUnkA7JB3eHF46qrH.1034.IRZXSOY?mo=GlQaDRoAGgAyAQRIAlAuYAGiAUIIiggSMAouIAFKEwoOTCQxNDM_PT09QE1DTjcQ9ANaAxCeSVoHCPQlENP_IVoHCP0wEOLyLiILEgAqB0lSWlhTT1k%3D&uc=46,0.3130581099589121,official_balanced_5000_videos/018bbf22b5de2c5af99caccbb01f550c.mp4
test,991,4957,dca53755670d25bae3c5fa57902da04b,,Wait for it face screaming in fear,https://cf-st.sc-cdn.net/d/x55cb1TJPGzsO7DlgyQiX.1034.IRZXSOY?mo=GkoaDRoAGgAyAQRIAlAuYAGiATgIiggSJgokIAFKIAobdkBSU0kzNidMND84OyhBPC0kTTs7JSI5QjMwEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.0260066523185286,official_balanced_5000_videos/dca53755670d25bae3c5fa57902da04b.mp4
test,992,4961,4ebca10eed10cd8158a0021a8a57f7d0,,She got a lil Arabian in her face with tears of joy,https://cf-st.sc-cdn.net/d/mFlNr8eMouCmPKxCkQMiw.1034.IRZXSOY?mo=GjkaDRoAGgAyAQRIAlAuYAGiAScIiggSFQoTIAFKDwoKQioxJiUmIyMqMhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.4801252201134807,official_balanced_5000_videos/4ebca10eed10cd8158a0021a8a57f7d0.mp4
test,993,4969,497c7d77455284bd4f083683ec180d3d,,,https://bolt-gcdn.sc-cdn.net/y/jhNqCRadcfc1czMxB2B9Q.1034.IRZXSOY?mo=Gj8aDRoAGgAyAXhIAlAuYAGiAS0IiggSGwoZIAFKFQoQVTo5LC4pPC4eMUFCNyk-QBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.330588925846214,official_balanced_5000_videos/497c7d77455284bd4f083683ec180d3d.mp4
test,994,4975,5499124041962303d98905e13b7a0342,,,https://cf-st.sc-cdn.net/d/nNeeWQhLlVLq5dEAbn1li.1034.IRZXSOY?mo=GnIaDRoAGgAyAQRIAlAuYAGiAWAIiggSTgpMIAFKHwoabFQtHB8aIStDX2FWUEIuPTo-LTFCNDc3OjAQ9ANaAxDodVoHCJAYEOqaFFoHCKEuEPLqLFoHCMlEEPPAQ1oHCJ9dELr0WCILEgAqB0lSWlhTT1k%3D&uc=46,0.1698063001369595,official_balanced_5000_videos/5499124041962303d98905e13b7a0342.mp4
test,995,4976,59c4113f023be5c407bdaf2ccae07b74,,فُل كاااااااربsmiling face with heart-eyes,https://cf-st.sc-cdn.net/d/D4JoyclYkNizMgLw3KPBZ.1034.IRZXSOY?mo=GnUaDRoAGgAyAQRIAlAuYAGiAWMIiggSUQpPIAFKSwpGWygwLy4nIhoXNRsTERgfKy0sIjcgIyUhHhseIS8ZHyEdIiMkICI_Ih4aExANCwsKIgoJDyQ9NSEnPSYjJRQpJyMpIjIxIxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.5425317941694384,official_balanced_5000_videos/59c4113f023be5c407bdaf2ccae07b74.mp4
test,996,4986,0d179b5210b8b4d4d0330606e1854712,,,https://cf-st.sc-cdn.net/n/cS1HueUaALr5lARORkADJ.1034.IRZXSOY?mo=GjwaDRoAGgAyAQ5IA1AuYAGiASoIiggSGAoWIAFKEgoNQzIpHRsqXl1jX1o-NBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.2041713950303267,official_balanced_5000_videos/0d179b5210b8b4d4d0330606e1854712.mp4
test,997,4990,dfe1352fd444ef060bf712183cb04f2a,,Alright ladies get in formation ,https://cf-st.sc-cdn.net/d/4aXjEmqQrEgIeb0lYyHdY.1034.IRZXSOY?mo=GjsaDRoAGgAyAQRIAlAuYAGiASkIiggSFwoVIAFKEQoMQi03ODg1OS89OThAEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.3103893562903541,official_balanced_5000_videos/dfe1352fd444ef060bf712183cb04f2a.mp4
test,998,4996,7508b7fbcd20119a885444c79fd0500c,Vienna Austria ,"Vienna ,Austria ",https://cf-st.sc-cdn.net/d/wrksyw502SZ8hysjJbXAY.1034.IRZXSOY?mo=GlkaDRoAGgAyAQRIAlAuYAGiAUcIiggSNQozIAFKLwoqdCUXMCEmJS4oYiEtKy4qOjEuH28yHiUzKCsrMClSJzMYMiUuKyI0WDEkEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.0701389160633926,official_balanced_5000_videos/7508b7fbcd20119a885444c79fd0500c.mp4
test,999,4997,709a173f4a2570ad3818f65e5a9ef9cb,,HAHAHAHAH,https://cf-st.sc-cdn.net/a/f1bD8X2iBEy1O0mjsXpRx.1034.IRZXSOY?mo=GkoaDRoAGgAyAQFIAlAuYAGiATgIiggSJgokIAFKIAobYzwtNElBPi40OCQgJCssMCggK1tAOS8oIyA8EPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.6778243005282724,official_balanced_5000_videos/709a173f4a2570ad3818f65e5a9ef9cb.mp4
train,0,0,5e14a1dfea4201ade02cbc5ddb31bb52,Palm beach pressure cleaning ,Hmu for pressure cleaning mobile phone with arrowmobile phone with arrow,https://cf-st.sc-cdn.net/d/q3TpCU36Vo3LhGLV9u0x4.1034.IRZXSOY?mo=Gj8aDRoAGgAyAQRIA1AuYAGiAS0IiggSGwoZIAFKEAoLwgE9Sy8_Nj82NzwQ9ANaAxChNiILEgAqB0lSWlhTT1k%3D&uc=46,0.3602113089414987,official_balanced_5000_videos/5e14a1dfea4201ade02cbc5ddb31bb52.mp4
train,1,1,c259301d5d50b953450c1b2e936ce851, dontaikaory  spotlightcomedy  humorviral  comdeyspotlight  funnyvideos  couplegoals  relationshipgoals  relatable ,Prepping my fiancé for when it’s my period ,https://cf-st.sc-cdn.net/d/fObF0Hl1c06RnThcG7qnh.1034.IRZXSOY?mo=Gj4aDRoAGgAyAQRIA1AuYAGiASwIiggSGgoYIAFKDwoKTiEkKiUpJB8rKBD0A1oDEI04IgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.5585834474662492,official_balanced_5000_videos/c259301d5d50b953450c1b2e936ce851.mp4
train,2,2,e47cc0fb2eb3fb04bb4fa70f9074c314,unexpected surprise flushed facered heart,,https://cf-st.sc-cdn.net/d/Xj2bCAyQ3Ye9Xvv3lmkMf.1034.IRZXSOY?mo=Gk0aDRoAGgAyAQRIA1AuYAGiATsIiggSKQonIAFKFQoQdzpFRkZKRjs1LzQzMCYsKRD0A1oDEOlSWgcI4UAQ0I09IgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.5781725689688906,official_balanced_5000_videos/e47cc0fb2eb3fb04bb4fa70f9074c314.mp4
train,3,3,c29bda89ec4d05e043dc3f0e9dba9d66, coachella  festival  coachella2023,adding this to my bucket list face with tears of joyloudly crying face,https://cf-st.sc-cdn.net/d/kUscliprm5QPimrURhPOg.1034.IRZXSOY?mo=GkQaDRoAGgAyAQRIA1AuYAGiATIIiggSIAoeIAFKGgoVdEY8Oj9IQzE-PkA-QDUuCgcoByUIEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.2969673253766386,official_balanced_5000_videos/c29bda89ec4d05e043dc3f0e9dba9d66.mp4
train,4,4,bff1c470771ebaa18add5c3bde6cb1a3,:)  рек  хочуврек  МНЕПРЕДЁЦАНЕЯНЕХЛЧУ!!!  :) ,( 11 лайков на прошлом видео ) | Покажу лицо сегодня у меня щас ночь поэтому не могу + у меня сегодня лагерь и я должна вставать в 7:00 ,https://cf-st.sc-cdn.net/d/n8zJqzYjUmO3qpWmXBJb8.1034.IRZXSOY?mo=GlIaDRoAGgAyAQRIAlAuYAGiAUAIiggSLgosIAFKKAojQxMSERAPEBAOKw8PEBAPDhAQECsQDxAPDxAOEREtDg8PDgwQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.1240226961455683,official_balanced_5000_videos/bff1c470771ebaa18add5c3bde6cb1a3.mp4
train,5,5,cc267891075c5cf0537fe954d72b1244,,This is what he looks like when his hair is longer and he’s fresh out the groomers. We love him but he deserves to be in a home where they give him more attention red heart dm me on IG he’s only 1k ,https://cf-st.sc-cdn.net/d/6h6UxdVI3WdjvymBdtAYm.1034.IRZXSOY?mo=GlEaDRoAGgAyAQRIBVAuYAGiAT8IiggSLQorIAFKGQoUUysmKB0bHR4fGxwdGyYiKT4mKxgQ9ANaAxDTYFoHCOFAEOvlJCILEgAqB0lSWlhTT1k%3D&uc=46,0.0007826257092545,official_balanced_5000_videos/cc267891075c5cf0537fe954d72b1244.mp4
train,6,6,7047ce8831fe272ad1262edc3ec096ec, originalsong  singing  songteaser ,,https://cf-st.sc-cdn.net/d/W15munR4PZjGD4fKGzt3A.1034.IRZXSOY?mo=GqkBGg0aABoAMgEESAJQLmABogGWAQiKCBKDAQqAASABSnwKd30eHRwkJh8fIzsdJx4nISQaFiQ9IxwjISMWJi0-IykiICojJx0oPxYfHxwnFRopJDkhIikeJyUdIx42IRkeFxoTERU0HC8oOCU2KB4pNikuJykgLDEhKDMoISAeIiMkMUEhIR4gIRoiJy9KIywmHCMmJiQgMyokEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.1902719624339659,official_balanced_5000_videos/7047ce8831fe272ad1262edc3ec096ec.mp4
train,7,7,02ebb9eb78e7ae2376c045a50590e1a0, spotlight  fortnite ,,https://cf-st.sc-cdn.net/d/Q3TV7nW0At3t74yVouB84.1034.IRZXSOY?mo=Gl0aDRoAGgAyAQRIAlAuYAGiAUsIiggSOQo3IAFKHAoXeEBKR0M2PUMjIyIxNC8tMygvIi4nJiYQ9ANaAxCZcFoHCIMdEI2VIVoHCINEEKXsPCILEgAqB0lSWlhTT1k%3D&uc=46,0.4512619839561729,official_balanced_5000_videos/02ebb9eb78e7ae2376c045a50590e1a0.mp4
train,8,10,0a5496b72b9ce7e3fcf7e76661c1c583,INSANE flushed face.  insane  spot  viral  spotlight  fyp ,,https://cf-st.sc-cdn.net/h/GUrfjTpmJ54wEr7dY5Fu7.1034.IRZXSOY?mo=GjwaDRoAGgAyAQhIA1AuYAGiASoIiggSGAoWIAFKEgoNMiMiICAaGR4XGh0bDxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.4762512228526707,official_balanced_5000_videos/0a5496b72b9ce7e3fcf7e76661c1c583.mp4
train,9,12,63ec4c48d7ee463ecac4c8172d756720,17915166776777330,,https://cf-st.sc-cdn.net/d/VY5aoN5PHVgUoidjlPVjB.1034.IRZXSOY?mo=GlUaDRoAGgAyAQRIAlAuYAGiAUMIiggSMQovIAFKKwomqQFaRDAvKE5IWT8zLycdJCJDKCQlKiQnJ0BPejc2MyokJjAnLEgQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.1843240070436314,official_balanced_5000_videos/63ec4c48d7ee463ecac4c8172d756720.mp4
train,10,14,b5979c2b5d5515276cd4eb674eb1ca56, spotlight  relatable ,,https://cf-st.sc-cdn.net/d/WmvExgqsI4S2Fa8qI9Dyw.1034.IRZXSOY?mo=GjsaDRoAGgAyAQRIAlAuYAGiASkIiggSFwoVIAFKEQoMKxAOEA8QDxAOEA0JEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.6708354529446292,official_balanced_5000_videos/b5979c2b5d5515276cd4eb674eb1ca56.mp4
train,11,15,b5f85a940164050d56d38f0582f0cb03,,Bonus points for anyone who knows the      test noise in the background  | honeybee ,https://cf-st.sc-cdn.net/d/sb83NgHH9Dxzslk9cF2cg.1034.IRZXSOY?mo=GkEaDRoAGgAyAQRIAlAuYAGiAS8IiggSHQobIAFKFwoSPhotKSYyKDAoIiAcGRsrIDM6EPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.7918841713950303,official_balanced_5000_videos/b5f85a940164050d56d38f0582f0cb03.mp4
train,12,18,6db7daaf81b66ecad54fb8cbb0fbd5ce,,,https://cf-st.sc-cdn.net/d/XaNQlRe4airKcKp1uA8Qa.1034.IRZXSOY?mo=GkEaDRoAGgAyAQRIAlAuYAGiAS8IiggSHQobIAFKEgoNXCcsKighKCxHV0tGVxD0A1oDEPpDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.3687184504010957,official_balanced_5000_videos/6db7daaf81b66ecad54fb8cbb0fbd5ce.mp4
train,13,19,e6af5c9d92cb6f41eb45a816a5bf2720,,,https://cf-st.sc-cdn.net/c/eBi74z8fJmTKwsnkXyS3P.1034.IRZXSOY?mo=GjkaDRoAGgAyAQNIA1AuYAGiAScIiggSFQoTIAFKDwoKSCk9OUA9Oj47NhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.2489923693993347,official_balanced_5000_videos/e6af5c9d92cb6f41eb45a816a5bf2720.mp4
train,14,20,384f1606bab73fe77aac4f55e82ac761, Detroit  brewing  company  wineglass  winetime  winelover  foryou  viral  foryoupage  spotlightviral  snapchatspotlight  explore,,https://cf-st.sc-cdn.net/d/1rtKsG09tORbUcR1sgxfg.1034.IRZXSOY?mo=GmYaDRoAGgAyAQRIAlAuYAGiAVQIiggSQgpAIAFKPAo3hgE3QDg9NDNDMVk-TiUuODIfS0NGMyg-OjEjSDcyNj41OCYmQzs0QTooLSI4NDk3PDY6OTE3MBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.1693602034826844,official_balanced_5000_videos/384f1606bab73fe77aac4f55e82ac761.mp4
train,15,21,b1f13e90e6579bf236ec301bc5cee93a,,,https://cf-st.sc-cdn.net/d/RtzoED9ZEyz2gNmXGLkOX.1034.IRZXSOY?mo=GkcaDRoAGgAyAQRIBFAuYAGiATUIiggSIwohIAFKDwoKYEVDTkw_Q1UwLxD0A1oDEMI2WgcIshsQ5awfIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.6857601252201134,official_balanced_5000_videos/b1f13e90e6579bf236ec301bc5cee93a.mp4
train,16,22,2fbf65c445b595a0a79409ccad593c5d,He use to hangout in there  toddler  kids ,Surprise ,https://cf-st.sc-cdn.net/d/mL4VaBhVc8H7TeVreGkeI.1034.IRZXSOY?mo=GjoaDRoAGgAyAQRIA1AuYAGiASgIiggSFgoUIAFKEAoLOSA3KTEoKCorKzAQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.2968812365486206,official_balanced_5000_videos/2fbf65c445b595a0a79409ccad593c5d.mp4
train,17,23,ca55e78a65cbe0f0653f8b2a36695984,,When you stop to check out the fields and see these little furry friends! white heart,https://cf-st.sc-cdn.net/d/B79inzBGy2IZqgQpIoybb.1034.IRZXSOY?mo=Gj0aDRoAGgAyAQRIAlAuYAGiASsIiggSGQoXIAFKEwoOWTAyOC9HNThQXWc3SUEQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.139612600273919,official_balanced_5000_videos/ca55e78a65cbe0f0653f8b2a36695984.mp4
train,18,24,d5f93cd60fc5e5699ab286bdee1816ae,,White people spiceshot face,https://cf-st.sc-cdn.net/d/qVv4AsgBdPQqIbjxauLt2.1034.IRZXSOY?mo=GkIaDRoAGgAyAQRIAlAuYAGiATAIiggSHgocIAFKGAoTSCgnHiIaGyIkGR4rKioiKyspHBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.9683975738603012,official_balanced_5000_videos/d5f93cd60fc5e5699ab286bdee1816ae.mp4
train,19,25,4ddae1eecb9bd1092837464481d12ac1,,,https://cf-st.sc-cdn.net/c/6hSMYD0tF3t8sflkD9qIi.1034.IRZXSOY?mo=GkIaDRoAGgAyAQNIBFAuYAGiATAIiggSHgocIAFKGAoTVDBVUlRgRkZCPT07OzctOjQ_PRD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.1574486401878301,official_balanced_5000_videos/4ddae1eecb9bd1092837464481d12ac1.mp4
train,20,26,40142031e523234d6d2a4b56bced9242,They look like eyes eyes  trending  viral  jenannespam  fyp  foryoupage  xyzbca  fypシ  explore  scary  Scaryimages  weird  strange  phobia ,,https://cf-st.sc-cdn.net/d/3D80WSmUtHwhvhhGkaJs7.1034.IRZXSOY?mo=GmgaDRoAGgAyAQRIAlAuYAGiAVYIiggSRApCIAFKPgo5Og8NDw0OEy1kDwwGBQUFSgUFBQUFBSoFBQQFBAUrBQUEBQUEKAYFBQUFBU0FBgUEBQUdBQUFBQQFEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.9002073958129525,official_balanced_5000_videos/40142031e523234d6d2a4b56bced9242.mp4
train,21,27,b8f7ca665abe437c18cff9d0546dde4d, impossible  chips  dad  funny  howto  spotlightoftheday  summer  family,They sealed this bag with superglue flushed face,https://cf-st.sc-cdn.net/d/qccz6JVgk1I20RYs8lvhG.1034.IRZXSOY?mo=GkgaDRoAGgAyAQRIAlAuYAGiATYIiggSJAoiIAFKHgoZRRkbGRIYIBgjNBkbFyEjJx4dIS0YGRwbFRD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.031062414400313,official_balanced_5000_videos/b8f7ca665abe437c18cff9d0546dde4d.mp4
train,22,28,ec85da1b1259a30be9039643948a2ee2,,The TV tho face with tears of joy,https://cf-st.sc-cdn.net/d/81ZB87LILFPQ46pa4Owh9.1034.IRZXSOY?mo=GkgaDRoAGgAyAQRIAlAuYAGiATYIiggSJAoiIAFKHgoZVxoYGxkYGh0aSRYXExcXFhodH0obEREVKBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.9076658188221484,official_balanced_5000_videos/ec85da1b1259a30be9039643948a2ee2.mp4
train,23,29,0218f63b88ae9228203582b6d7d87fd7,,,https://bolt-gcdn.sc-cdn.net/z/lRINvomnDdlPnxPqKhWAp.1034.IRZXSOY?mo=GkIaDRoAGgAyAXlIBFAuYAGiATAIiggSHgocIAFKGAoTdVdRQ0dEPzg4Ojw-ODw4OUw2NxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.0531402856583838,official_balanced_5000_videos/0218f63b88ae9228203582b6d7d87fd7.mp4
train,24,30,5e8ef286c0365ab4703818f77b38063b, gemini  season  saint  sinner  snap  chat  two  faced  snapoftheday  snapspotlightviralvideo  snapspotlightviral  viral  snapspotlight ,Split personality…Gemini season | I’ll fuck ur mom or ur daughters tooooo is,https://cf-st.sc-cdn.net/d/AUUSyMeFIfyFNblbO0jxk.1034.IRZXSOY?mo=Gm0aDRoAGgAyAQRIAlAuYAGiAVsIiggSSQpHIAFKQwo-bEZLTEtITDguTzI3LzozODAuLE8xLTUtMUE1Mi5MQi0nLyQqHzFTPjwuQDIqPDUuVSUnKSgoTDAvQEU3NDgQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.3368968890628057,official_balanced_5000_videos/5e8ef286c0365ab4703818f77b38063b.mp4
train,25,32,c1ad4bcfee7ff9b5816db5f015cd5483,,Dad hack,https://cf-st.sc-cdn.net/d/OnZre4Uyzlr6zzYv9vQcV.1034.IRZXSOY?mo=GkgaDRoAGgAyAQRIA1AuYAGiATYIiggSJAoiIAFKHgoZXC0nMjAsKCUmQR8hICEkGikyOTsqNjUnHhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.9167521033065936,official_balanced_5000_videos/c1ad4bcfee7ff9b5816db5f015cd5483.mp4
train,26,33,60c0b0d2ef5646bf944bacb1bb33a4b2,,,https://cf-st.sc-cdn.net/d/pV9FsODsnCQh1JhafIMWr.1034.IRZXSOY?mo=GkQaDRoAGgAyAQRIA1AuYAGiATIIiggSIAoeIAFKGgoVZz1IQ0A4Rj1APD9DMEA6TTcwJSIoEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.9086597534729016,official_balanced_5000_videos/60c0b0d2ef5646bf944bacb1bb33a4b2.mp4
train,27,34,a27353805b2f1a9490c1daad1b7b432b,,انتهى شغفك؟!,https://cf-st.sc-cdn.net/d/B9Oy4DTcAXprqGLZ32Ayz.1034.IRZXSOY?mo=GogBGg0aABoAMgEESAJQLmABogF2CIoIEmQKYiABSl4KWW0YFhYTERAVHDEbHy44Hh0YKC0sKBolHxspJylBGhwVFDAkGiMpPCciIhcTFBghHDIjKyopJCEpJSM3GiIlIRoQFSY1IywgHiYfGBYqOCQrJB4UFRIgHzINEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.3609156720798278,official_balanced_5000_videos/a27353805b2f1a9490c1daad1b7b432b.mp4
train,28,35,c49f7c42aba3c92abcc3317ec477604f,,“What’s back there lookin at us??” | “That’s just the dog shit box.”,https://cf-st.sc-cdn.net/d/KJixKe5glpJEL8UwRLX0K.1034.IRZXSOY?mo=GjoaDRoAGgAyAQRIAlAuYAGiASgIiggSFgoUIAFKEAoLnAE4TDtFT0E2Ni8Q9AMiCxIAKgdJUlpYU09Z&uc=46,0.5946155351203287,official_balanced_5000_videos/c49f7c42aba3c92abcc3317ec477604f.mp4
train,29,36,ac03b83e502a05cc4d79e59966e126c3,i tried SO hard.. what happened to my eye loudly crying faceloudly crying face  spotlight  comedy,trying to not make a face with apple cider vinegar: skullloudly crying face,https://cf-st.sc-cdn.net/d/OoxsBWB6eGwqJUiUzl63e.1034.IRZXSOY?mo=GmgaDRoAGgAyAQRIAlAuYAGiAVYIiggSRApCIAFKPgo5TSIlLCcoLiUrOiUZHSYcHikuLTQjERwnGxcUFy8jIikmKScoJSQvEhMREB4cGycjPiIgGyMrIigXEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.744590099784778,official_balanced_5000_videos/ac03b83e502a05cc4d79e59966e126c3.mp4
train,30,38,5983bce3ffe9aaa8757473a32504dbbf,Impulsive thoughts beaming face with smiling eyes  snap bodieneme,,https://cf-st.sc-cdn.net/d/c3zaf3yQYWDhXU6TUjT29.1034.IRZXSOY?mo=GqkBGg0aABoAMgEESAJQLmABogGWAQiKCBKDAQqAASABSnwKd6UBVUtTSUQnKkkoLzxCOzVJND8pMjo2Ozw8PUYjNykiMEo8MUo6Ny02KUA8OzwvNj8zMCVNLjUzMzIwNDU8QTY2Li0hFyMgMh0cGR0cHRouSkZFPjoeEzAbMj8bNEswIx4mMyAeIEU1MUIpNj44OS0kP01EIjofEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.9389864997065154,official_balanced_5000_videos/5983bce3ffe9aaa8757473a32504dbbf.mp4
train,31,39,50b561778555dc7dc354d25829168ef0,,,https://cf-st.sc-cdn.net/d/2iG2YFlv6ZEFLNoolplLB.1034.IRZXSOY?mo=GpsBGg0aABoAMgEESAJQLmABogGIAQiKCBJ2CnQgAUpwCmuZAUNhS1Y0NDM1Nzc4MjIuPTY7NzMlKCInPERAQDc2MzczODw3MTM8KzYzNTUzPzYpN0A_JS0wNzcoOkMwOTMxOzE3MDI9Mzw7OCUvMkAwMT0sODU4PEQkKzw2ODYrPTwqKyRFNDUwLDIxKxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.4616239483467032,official_balanced_5000_videos/50b561778555dc7dc354d25829168ef0.mp4
train,32,40,646be67e7081835b40dbe0a7e52a1073,,,https://cf-st.sc-cdn.net/d/JBCwbkSbvoVWBrO4tkEkX.1034.IRZXSOY?mo=GjsaDRoAGgAyAQRIAlAuYAGiASkIiggSFwoVIAFKEQoMWyY1NS8zQEBJZlM_EPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.7285932302876149,official_balanced_5000_videos/646be67e7081835b40dbe0a7e52a1073.mp4
train,33,41,4f37e19b7da3e8bcdbed8bc50cc55e2b,,It’s my wife birthday face with tears of joyface with tears of joyface with tears of joyface with tears of joy,https://cf-st.sc-cdn.net/d/pmqiQPI1weTQyiTfLDrNX.1034.IRZXSOY?mo=GjoaDRoAGgAyAQRIAlAuYAGiASgIiggSFgoUIAFKEAoLTCgtOj9EMiooLCoQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.8988925846214049,official_balanced_5000_videos/4f37e19b7da3e8bcdbed8bc50cc55e2b.mp4
train,34,42,23579150c697c84569e0f6aba1b077b2,,,https://cf-st.sc-cdn.net/h/jUSVdCx8lqtIQzDALiTZl.1034.IRZXSOY?mo=Gj4aDRoAGgAyAQhIAlAuYAGiASwIiggSGgoYIAFKFAoPYUxJRDtJQTo8PT0yJi4xEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.0773234200743494,official_balanced_5000_videos/23579150c697c84569e0f6aba1b077b2.mp4
train,35,43,780813276f14faec94fbbc46cee3c62c,,,https://cf-st.sc-cdn.net/d/HTuif0jYFdoNbZKQ2GdNo.1034.IRZXSOY?mo=GqoBGg0aABoAMgEESAJQLmABogGXAQiKCBKEAQqBASABSn0KeK0BPUNVPEFDMTBUKzApMTMyKC8sUjY3Ljg7NjY5VCs0OjExOTYwMUs0KjM0MiUxOkA7MzwqJUE-Mi9LMS4yNDE6KzUySzUwNjU0Ly00KkoxLTc7NCsyNk0vLy0qNjY2LjVRLTc1Mis0OTApUzIlNi43MTxCMy5EMBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.0665388378008217,official_balanced_5000_videos/780813276f14faec94fbbc46cee3c62c.mp4
train,36,44,0c3bac06c05d6271c7cf078e064e9777,,,https://cf-st.sc-cdn.net/d/MWGByawMz0Xbh4xjaBUVU.1034.IRZXSOY?mo=GmcaDRoAGgAyAQRIAlAuYAGiAVUIiggSQwpBIAFKPQo4XCsxPERRNy48Pzo5ODE0NSsqJiw5QkM7SD83Ozo0LDYuMTc5Mzw_Njc6TTo8OjM1MjgyNCsvNTIQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.1703854431618078,official_balanced_5000_videos/0c3bac06c05d6271c7cf078e064e9777.mp4
